t,channel,pdr_mean,pdr_worst,pdr_spread,n_links,links_degraded,rssi_mean,rssi_per_link,pdr_per_link,noise_dbm,meas_floor_dbm,band_power,hb_gap_max,data_tx,data_rx,rx_ok,rx_err,rev_rssi_per_link,rev_pdr_per_link,rev_age_per_link,tx_attempts,tx_acked,tx_defer_ms,tx_retry_depth,shadow_exp,shadow_miss,silent_exp,silent_miss
4.700,6,0.614,0.091,0.366,4,2,-77.462,"-72.3 -81.5 -74.6 -81.5","0.909 0.455 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.898,74,0,138,127,"-8e+01 -8e+01 -8e+01 -8e+01","0.792 0 0.525 0","0.073 0.048 0.023 0.9",3,3,0.01,0.00,0,0,3,0
4.800,6,0.591,0.091,0.349,4,2,-77.158,"-72.3 -80.2 -74.7 -81.5","0.818 0.455 1.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.998,76,0,142,130,"-8e+01 -8e+01 -8e+01 -8e+01","0.792 0 0.51 0","0.17 0.048 0.023 1",3,3,0.00,0.00,0,0,2,0
4.900,6,0.550,0.000,0.364,4,2,-79.801,"-77.1 -81.5 -79.1 -81.5","0.700 0.500 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.098,78,0,147,134,"-8e+01 -8e+01 -8e+01 -8e+01","0.792 0 0.522 0","0.27 0.048 0.023 1.1",3,3,0.01,0.00,0,0,2,0
5.000,6,0.545,0.000,0.369,4,2,-78.907,"-77.4 -81.5 -75.3 -81.5","0.727 0.455 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.198,80,0,151,137,"-8e+01 -8e+01 -8e+01 -8e+01","0.765 0 0.522 0","0.073 0.15 0.023 1.2",3,3,0.01,0.00,0,0,4,2
5.100,6,0.568,0.000,0.366,4,2,-78.366,"-78.4 -78.2 -75.4 -81.5","0.727 0.545 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.298,82,0,157,140,"-8e+01 -8e+01 -8e+01 -8e+01","0.765 0 0.522 0","0.073 0.048 0.023 1.3",3,3,0.01,0.00,0,0,4,1
5.200,6,0.568,0.000,0.366,4,2,-78.159,"-75.8 -78.2 -77.1 -81.5","0.727 0.545 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.398,84,0,162,143,"-7e+01 -8e+01 -8e+01 -8e+01","0.765 0 0.522 0","0.073 0.15 0.023 1.4",4,4,0.01,0.00,0,0,2,0
5.300,6,0.545,0.000,0.358,4,2,-77.581,"-75.8 -78.2 -74.8 -81.5","0.636 0.545 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.498,86,0,165,147,"-7e+01 -8e+01 -8e+01 -8e+01","0.765 0 0.522 0","0.17 0.25 0.023 1.5",3,3,0.01,0.00,0,0,1,0
5.400,6,0.523,0.000,0.354,4,3,-78.868,"-77.5 -78.2 -78.2 -81.5","0.545 0.545 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.598,88,0,170,151,"-7e+01 -8e+01 -8e+01 -8e+01","0.765 0 0.522 0","0.27 0.35 0.023 1.6",3,3,0.00,0.00,0,0,1,0
5.500,6,0.500,0.000,0.355,4,3,-78.020,"-73.9 -78.2 -78.5 -81.5","0.545 0.455 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.698,90,0,174,154,"-7e+01 -8e+01 -8e+01 -8e+01","0.749 0 0.522 0","0.073 0.45 0.023 1.7",3,3,0.01,0.00,0,0,4,2
5.600,6,0.523,0.000,0.360,4,2,-78.833,"-77.3 -78.2 -78.3 -81.5","0.636 0.455 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.798,92,0,180,157,"-7e+01 -8e+01 -8e+01 -8e+01","0.753 0 0.522 0","0.073 0.55 0.023 1.8",3,3,0.02,0.00,0,0,2,0
5.700,6,0.523,0.000,0.360,4,2,-80.577,"-78.1 -81.9 -80.7 -81.5","0.636 0.455 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.898,94,0,185,159,"-7e+01 -8e+01 -8e+01 -8e+01","0.753 0 0.522 0","0.073 0.048 0.023 1.9",4,4,0.00,0.00,0,0,8,5
5.800,6,0.500,0.000,0.366,4,2,-80.054,"-77.4 -81.9 -79.4 -81.5","0.636 0.364 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",1.998,96,0,190,163,"-7e+01 -8e+01 -8e+01 -8e+01","0.745 0 0.51 0","0.073 0.15 0.023 2",3,3,0.01,0.00,0,0,2,0
5.900,6,0.500,0.000,0.388,4,2,-80.592,"-77.4 -81.9 -81.5 -81.5","0.727 0.273 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.098,98,0,194,166,"-8e+01 -8e+01 -8e+01 -8e+01","0.749 0 0.51 0","0.073 0.25 0.023 2.1",3,3,0.01,0.00,0,0,2,0
6.000,6,0.523,0.000,0.403,4,2,-79.209,"-80.0 -78.9 -76.4 -81.5","0.818 0.273 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.198,100,0,201,169,"-8e+01 -8e+01 -8e+01 -8e+01","0.753 0.0235 0.51 0","0.073 0.048 0.023 2.2",3,3,0.01,0.00,0,0,5,2
6.100,6,0.545,0.000,0.391,4,2,-79.378,"-77.0 -81.4 -77.6 -81.5","0.818 0.364 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.298,102,0,207,171,"-8e+01 -8e+01 -8e+01 -8e+01","0.757 0.0235 0.51 0","0.073 0.048 0.023 2.3",3,3,0.02,0.00,0,0,3,0
6.200,6,0.500,0.000,0.388,4,2,-78.520,"-74.6 -81.4 -77.3 -80.7","0.727 0.273 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.398,104,0,220,182,"-8e+01 -8e+01 -8e+01 -8e+01","0.757 0.0235 0.51 0","0.17 0.15 0.023 2.4",4,4,0.24,0.00,0,0,1,0
6.300,6,0.523,0.000,0.377,4,2,-78.733,"-74.9 -81.6 -77.6 -80.7","0.727 0.364 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.498,106,0,233,186,"-8e+01 -8e+01 -8e+01 -8e+01","0.765 0.0471 0.498 0","0.073 0.048 0.023 2.5",4,4,0.60,0.00,0,0,5,2
6.400,6,0.568,0.000,0.382,4,2,-78.394,"-75.7 -81.7 -75.5 -80.7","0.818 0.455 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.598,108,0,256,192,"-7e+01 -8e+01 -8e+01 -8e+01","0.769 0.0471 0.498 0","0.073 0.048 0.023 2.6",4,4,0.01,0.00,0,0,3,0
6.500,6,0.614,0.000,0.393,4,2,-79.388,"-76.8 -81.2 -78.8 -80.7","0.909 0.545 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.698,110,0,262,196,"-8e+01 -8e+01 -7e+01 -8e+01","0.769 0.0471 0.498 0","0.073 0.048 0.023 2.7",3,3,3.52,0.00,0,0,3,0
6.600,6,0.636,0.000,0.391,4,1,-79.813,"-79.8 -80.4 -78.3 -80.7","0.909 0.636 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.798,112,0,266,199,"-8e+01 -8e+01 -7e+01 -8e+01","0.761 0.0471 0.498 0","0.073 0.048 0.023 2.8",1,1,0.00,0.00,0,0,3,0
6.700,6,0.636,0.000,0.380,4,1,-79.821,"-79.8 -81.7 -77.0 -80.7","0.818 0.727 1.000 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.898,114,0,268,202,"-8e+01 -8e+01 -7e+01 -8e+01","0.761 0.0471 0.498 0","0.17 0.048 0.023 2.9",1,1,0.01,0.00,0,0,2,0
6.800,6,0.568,0.000,0.342,4,1,-78.787,"-75.7 -81.7 -77.0 -80.7","0.727 0.636 0.909 0.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",2.998,116,0,269,208,"-8e+01 -8e+01 -7e+01 -8e+01","0.761 0.0471 0.498 0","0.27 0.15 0.12 3",1,1,0.01,0.00,0,0,0,0
6.900,6,0.473,0.000,0.361,5,2,-78.725,"-75.7 -79.7 -76.3 -80.7 -81.2","0.636 0.727 0.909 0.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",3.098,118,0,272,210,"-8e+01 -8e+01 -7e+01 -8e+01 -8e+01","0.761 0.0471 0.498 0 0.0549","0.37 0.048 0.023 3.1 0.073",1,1,0.02,0.00,0,0,4,2
7.000,6,0.473,0.000,0.370,5,3,-79.991,"-79.9 -81.7 -76.4 -80.7 -81.2","0.545 0.818 0.909 0.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",3.198,120,0,276,213,"-8e+01 -8e+01 -7e+01 -8e+01 -8e+01","0.761 0.0471 0.498 0 0.0549","0.47 0.048 0.023 3.2 0.17",1,1,0.02,0.00,0,0,2,0
7.100,6,0.455,0.000,0.368,5,3,-79.428,"-79.9 -78.5 -76.8 -80.7 -81.2","0.455 0.818 0.909 0.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",3.298,122,0,278,216,"-8e+01 -8e+01 -7e+01 -8e+01 -8e+01","0.761 0.0471 0.498 0 0.0549","0.57 0.048 0.023 3.3 0.27",1,1,0.02,0.00,0,0,2,0
7.200,6,0.436,0.000,0.352,5,3,-78.750,"-74.4 -78.5 -79.0 -80.7 -81.2","0.455 0.727 0.909 0.000 0.091",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",3.398,124,0,282,219,"-7e+01 -8e+01 -8e+01 -8e+01 -8e+01","0.784 0.0471 0.459 0 0.0549","0.073 0.15 0.023 3.4 0.37",1,1,0.02,0.00,0,0,7,5
